timestamp,arbitration_id,message_name,signal_name,value,unit,channel,is_extended_id,direction
1770267700.507632,128,EngineData,RPM,1590,rpm,0,False,rx
1770267700.518265,128,EngineData,RPM,1600,rpm,0,False,rx
1770267700.528686,128,EngineData,RPM,1610,rpm,0,False,rx
1770267700.5392,128,EngineData,RPM,1620,rpm,0,False,rx
1770267700.549767,128,EngineData,RPM,1630,rpm,0,False,rx
1770267700.560263,128,EngineData,RPM,1640,rpm,0,False,rx
1770267700.570778,128,EngineData,RPM,1650,rpm,0,False,rx
1770267700.581335,128,EngineData,RPM,1660,rpm,0,False,rx
1770267700.591856,128,EngineData,RPM,1670,rpm,0,False,rx
1770267700.602366,128,EngineData,RPM,1680,rpm,0,False,rx
1770267700.612912,128,EngineData,RPM,1690,rpm,0,False,rx
1770267700.623403,128,EngineData,RPM,1700,rpm,0,False,rx
1770267700.633918,128,EngineData,RPM,1710,rpm,0,False,rx
1770267700.644466,128,EngineData,RPM,1720,rpm,0,False,rx
1770267700.654985,128,EngineData,RPM,1730,rpm,0,False,rx
1770267700.665714,128,EngineData,RPM,1740,rpm,0,False,rx
1770267700.675963,128,EngineData,RPM,1750,rpm,0,False,rx
1770267700.686688,128,EngineData,RPM,1760,rpm,0,False,rx
1770267700.697147,128,EngineData,RPM,1770,rpm,0,False,rx
1770267700.707803,128,EngineData,RPM,1780,rpm,0,False,rx
1770267700.718199,128,EngineData,RPM,1790,rpm,0,False,rx
1770267700.728736,128,EngineData,RPM,1800,rpm,0,False,rx
1770267700.739802,128,EngineData,RPM,1810,rpm,0,False,rx
1770267700.753025,128,EngineData,RPM,1820,rpm,0,False,rx
1770267700.763297,128,EngineData,RPM,1830,rpm,0,False,rx
1770267700.773887,128,EngineData,RPM,1840,rpm,0,False,rx
1770267700.784378,128,EngineData,RPM,1850,rpm,0,False,rx
1770267700.794882,128,EngineData,RPM,1860,rpm,0,False,rx
1770267700.805201,128,EngineData,RPM,1870,rpm,0,False,rx
1770267700.815822,128,EngineData,RPM,1880,rpm,0,False,rx
1770267700.826277,128,EngineData,RPM,1890,rpm,0,False,rx
1770267700.83683,128,EngineData,RPM,1900,rpm,0,False,rx
1770267700.847362,128,EngineData,RPM,1910,rpm,0,False,rx
1770267700.857892,128,EngineData,RPM,1920,rpm,0,False,rx
1770267700.868419,128,EngineData,RPM,1930,rpm,0,False,rx
1770267700.879074,128,EngineData,RPM,1940,rpm,0,False,rx
1770267700.889945,128,EngineData,RPM,1950,rpm,0,False,rx
1770267700.900443,128,EngineData,RPM,1960,rpm,0,False,rx
1770267700.910836,128,EngineData,RPM,1970,rpm,0,False,rx
1770267700.921189,128,EngineData,RPM,1980,rpm,0,False,rx
1770267700.931558,128,EngineData,RPM,1990,rpm,0,False,rx
1770267700.941851,128,EngineData,RPM,2000,rpm,0,False,rx
1770267700.95255,128,EngineData,RPM,2010,rpm,0,False,rx
1770267700.962924,128,EngineData,RPM,2020,rpm,0,False,rx
1770267700.973583,128,EngineData,RPM,2030,rpm,0,False,rx
1770267700.983854,128,EngineData,RPM,2040,rpm,0,False,rx
1770267700.994362,128,EngineData,RPM,2050,rpm,0,False,rx
1770267701.004949,128,EngineData,RPM,2060,rpm,0,False,rx
1770267701.015195,128,EngineData,RPM,2070,rpm,0,False,rx
1770267701.025784,128,EngineData,RPM,2080,rpm,0,False,rx
1770267701.036006,128,EngineData,RPM,2090,rpm,0,False,rx
1770267701.046323,128,EngineData,RPM,2100,rpm,0,False,rx
1770267701.05699,128,EngineData,RPM,2110,rpm,0,False,rx
1770267701.067497,128,EngineData,RPM,2120,rpm,0,False,rx
1770267701.078066,128,EngineData,RPM,2130,rpm,0,False,rx
1770267701.088344,128,EngineData,RPM,2140,rpm,0,False,rx
1770267701.098876,128,EngineData,RPM,2150,rpm,0,False,rx
1770267701.109197,128,EngineData,RPM,2160,rpm,0,False,rx
1770267701.119901,128,EngineData,RPM,2170,rpm,0,False,rx
1770267701.13036,128,EngineData,RPM,2180,rpm,0,False,rx
1770267701.140798,128,EngineData,RPM,2190,rpm,0,False,rx
1770267701.15146,128,EngineData,RPM,2200,rpm,0,False,rx
1770267701.161982,128,EngineData,RPM,2210,rpm,0,False,rx
1770267701.172266,128,EngineData,RPM,2220,rpm,0,False,rx
1770267701.182771,128,EngineData,RPM,2230,rpm,0,False,rx
1770267701.193157,128,EngineData,RPM,2240,rpm,0,False,rx
1770267701.203611,128,EngineData,RPM,2250,rpm,0,False,rx
1770267701.213962,128,EngineData,RPM,2260,rpm,0,False,rx
1770267701.224271,128,EngineData,RPM,2270,rpm,0,False,rx
1770267701.235041,128,EngineData,RPM,2280,rpm,0,False,rx
1770267701.245568,128,EngineData,RPM,2290,rpm,0,False,rx
1770267701.256008,128,EngineData,RPM,2300,rpm,0,False,rx
1770267701.26653,128,EngineData,RPM,2310,rpm,0,False,rx
1770267701.27699,128,EngineData,RPM,2320,rpm,0,False,rx
1770267701.287371,128,EngineData,RPM,2330,rpm,0,False,rx
1770267701.297899,128,EngineData,RPM,2340,rpm,0,False,rx
1770267701.308173,128,EngineData,RPM,2350,rpm,0,False,rx
1770267701.318647,128,EngineData,RPM,2360,rpm,0,False,rx
1770267701.329508,128,EngineData,RPM,2370,rpm,0,False,rx
1770267701.339945,128,EngineData,RPM,2380,rpm,0,False,rx
1770267701.350824,128,EngineData,RPM,2390,rpm,0,False,rx
1770267701.361324,128,EngineData,RPM,2400,rpm,0,False,rx
1770267701.372171,128,EngineData,RPM,2410,rpm,0,False,rx
1770267701.382865,128,EngineData,RPM,2420,rpm,0,False,rx
1770267701.393519,128,EngineData,RPM,2430,rpm,0,False,rx
1770267701.404366,128,EngineData,RPM,2440,rpm,0,False,rx
1770267701.415282,256,ChassisData,SPEED,50,kmph,0,False,rx
1770267701.425837,128,EngineData,RPM,2450,rpm,0,False,rx
1770267701.436234,256,ChassisData,SPEED,51,kmph,0,False,rx
1770267701.44686,128,EngineData,RPM,2460,rpm,0,False,rx
1770267701.457362,256,ChassisData,SPEED,52,kmph,0,False,rx
1770267701.46796,128,EngineData,RPM,2470,rpm,0,False,rx
1770267701.479135,256,ChassisData,SPEED,53,kmph,0,False,rx
1770267701.490131,128,EngineData,RPM,2480,rpm,0,False,rx
1770267701.500908,256,ChassisData,SPEED,54,kmph,0,False,rx
1770267701.511351,128,EngineData,RPM,2490,rpm,0,False,rx
1770267701.522289,256,ChassisData,SPEED,55,kmph,0,False,rx
1770267701.532939,128,EngineData,RPM,2500,rpm,0,False,rx
1770267701.543761,256,ChassisData,SPEED,56,kmph,0,False,rx
1770267701.554083,128,EngineData,RPM,2510,rpm,0,False,rx
1770267701.564301,256,ChassisData,SPEED,57,kmph,0,False,rx
1770267701.574954,128,EngineData,RPM,2520,rpm,0,False,rx
1770267701.585488,256,ChassisData,SPEED,58,kmph,0,False,rx
1770267701.596063,128,EngineData,RPM,2530,rpm,0,False,rx
1770267701.6068,256,ChassisData,SPEED,59,kmph,0,False,rx
1770267701.617297,128,EngineData,RPM,2540,rpm,0,False,rx
1770267701.627811,256,ChassisData,SPEED,60,kmph,0,False,rx
1770267701.638052,128,EngineData,RPM,2550,rpm,0,False,rx
1770267701.64866,256,ChassisData,SPEED,61,kmph,0,False,rx
1770267701.659211,128,EngineData,RPM,2560,rpm,0,False,rx
1770267701.669909,256,ChassisData,SPEED,62,kmph,0,False,rx
1770267701.680356,128,EngineData,RPM,2570,rpm,0,False,rx
1770267701.69106,256,ChassisData,SPEED,63,kmph,0,False,rx
1770267701.701441,128,EngineData,RPM,2580,rpm,0,False,rx
1770267701.712089,256,ChassisData,SPEED,64,kmph,0,False,rx
1770267701.722491,128,EngineData,RPM,2590,rpm,0,False,rx
1770267701.733347,256,ChassisData,SPEED,65,kmph,0,False,rx
1770267701.744088,128,EngineData,RPM,2600,rpm,0,False,rx
1770267701.754901,256,ChassisData,SPEED,66,kmph,0,False,rx
1770267701.765377,128,EngineData,RPM,2610,rpm,0,False,rx
1770267701.775817,256,ChassisData,SPEED,67,kmph,0,False,rx
1770267701.786173,128,EngineData,RPM,2620,rpm,0,False,rx
1770267701.797233,256,ChassisData,SPEED,68,kmph,0,False,rx
1770267701.808166,128,EngineData,RPM,2630,rpm,0,False,rx
1770267701.818846,256,ChassisData,SPEED,69,kmph,0,False,rx
1770267701.829168,128,EngineData,RPM,2640,rpm,0,False,rx
1770267701.839574,256,ChassisData,SPEED,70,kmph,0,False,rx
1770267701.850139,128,EngineData,RPM,2650,rpm,0,False,rx
1770267701.860542,256,ChassisData,SPEED,71,kmph,0,False,rx
1770267701.871299,128,EngineData,RPM,2660,rpm,0,False,rx
1770267701.882102,256,ChassisData,SPEED,72,kmph,0,False,rx
1770267701.892474,128,EngineData,RPM,2670,rpm,0,False,rx
1770267701.903081,256,ChassisData,SPEED,73,kmph,0,False,rx
1770267701.913396,128,EngineData,RPM,2680,rpm,0,False,rx
1770267701.924011,256,ChassisData,SPEED,74,kmph,0,False,rx
1770267701.934726,128,EngineData,RPM,2690,rpm,0,False,rx
1770267701.944948,256,ChassisData,SPEED,75,kmph,0,False,rx
1770267701.955716,128,EngineData,RPM,2700,rpm,0,False,rx
1770267701.966338,256,ChassisData,SPEED,76,kmph,0,False,rx
1770267701.976994,128,EngineData,RPM,2710,rpm,0,False,rx
1770267701.98763,256,ChassisData,SPEED,77,kmph,0,False,rx
1770267701.998397,128,EngineData,RPM,2720,rpm,0,False,rx
1770267702.008686,256,ChassisData,SPEED,78,kmph,0,False,rx
1770267702.019114,128,EngineData,RPM,2730,rpm,0,False,rx
1770267702.029954,256,ChassisData,SPEED,79,kmph,0,False,rx
1770267702.040371,128,EngineData,RPM,2740,rpm,0,False,rx
1770267702.050762,256,ChassisData,SPEED,80,kmph,0,False,rx
1770267702.061311,128,EngineData,RPM,2750,rpm,0,False,rx
1770267702.071983,256,ChassisData,SPEED,81,kmph,0,False,rx
1770267702.082527,128,EngineData,RPM,2760,rpm,0,False,rx
1770267702.092948,256,ChassisData,SPEED,82,kmph,0,False,rx
1770267702.103355,128,EngineData,RPM,2770,rpm,0,False,rx
1770267702.113926,256,ChassisData,SPEED,83,kmph,0,False,rx
1770267702.124674,128,EngineData,RPM,2780,rpm,0,False,rx
1770267702.135445,256,ChassisData,SPEED,84,kmph,0,False,rx
1770267702.145949,128,EngineData,RPM,2790,rpm,0,False,rx
1770267702.156651,256,ChassisData,SPEED,85,kmph,0,False,rx
1770267702.166945,128,EngineData,RPM,2800,rpm,0,False,rx
1770267702.177584,256,ChassisData,SPEED,86,kmph,0,False,rx
1770267702.188157,128,EngineData,RPM,2810,rpm,0,False,rx
1770267702.198817,256,ChassisData,SPEED,87,kmph,0,False,rx
1770267702.209437,128,EngineData,RPM,2820,rpm,0,False,rx
1770267702.22001,256,ChassisData,SPEED,88,kmph,0,False,rx
1770267702.230713,128,EngineData,RPM,2830,rpm,0,False,rx
1770267702.240997,256,ChassisData,SPEED,89,kmph,0,False,rx
1770267702.25163,128,EngineData,RPM,2840,rpm,0,False,rx
1770267702.262018,256,ChassisData,SPEED,90,kmph,0,False,rx
1770267702.272595,128,EngineData,RPM,2850,rpm,0,False,rx
1770267702.283273,256,ChassisData,SPEED,91,kmph,0,False,rx
1770267702.294054,128,EngineData,RPM,2860,rpm,0,False,rx
1770267702.304651,256,ChassisData,SPEED,92,kmph,0,False,rx
1770267702.315175,128,EngineData,RPM,2870,rpm,0,False,rx
1770267702.325857,256,ChassisData,SPEED,93,kmph,0,False,rx
1770267702.336511,128,EngineData,RPM,2880,rpm,0,False,rx
1770267702.347267,256,ChassisData,SPEED,94,kmph,0,False,rx
1770267702.357815,128,EngineData,RPM,2890,rpm,0,False,rx
1770267702.368418,256,ChassisData,SPEED,95,kmph,0,False,rx
1770267702.378997,128,EngineData,RPM,2900,rpm,0,False,rx
1770267702.38936,256,ChassisData,SPEED,96,kmph,0,False,rx
1770267702.399847,128,EngineData,RPM,2910,rpm,0,False,rx
1770267702.410472,256,ChassisData,SPEED,97,kmph,0,False,rx
1770267702.421037,128,EngineData,RPM,2920,rpm,0,False,rx
1770267702.431597,256,ChassisData,SPEED,98,kmph,0,False,rx
1770267702.442226,128,EngineData,RPM,2930,rpm,0,False,rx
1770267702.452921,256,ChassisData,SPEED,99,kmph,0,False,rx
1770267702.463579,128,EngineData,RPM,2940,rpm,0,False,rx
1770267702.474262,256,ChassisData,SPEED,100,kmph,0,False,rx
1770267702.48478,128,EngineData,RPM,2950,rpm,0,False,rx
1770267702.495646,256,ChassisData,SPEED,101,kmph,0,False,rx
1770267702.506099,128,EngineData,RPM,2960,rpm,0,False,rx
1770267702.516448,256,ChassisData,SPEED,102,kmph,0,False,rx
1770267702.527123,128,EngineData,RPM,2970,rpm,0,False,rx
1770267702.537507,256,ChassisData,SPEED,103,kmph,0,False,rx
1770267702.547708,128,EngineData,RPM,2980,rpm,0,False,rx
1770267702.558413,256,ChassisData,SPEED,104,kmph,0,False,rx
1770267702.569175,128,EngineData,RPM,2990,rpm,0,False,rx
1770267702.579506,256,ChassisData,SPEED,105,kmph,0,False,rx
1770267702.589733,128,EngineData,RPM,3000,rpm,0,False,rx
1770267702.599983,256,ChassisData,SPEED,106,kmph,0,False,rx
1770267702.610723,128,EngineData,RPM,3010,rpm,0,False,rx
1770267702.6214,256,ChassisData,SPEED,107,kmph,0,False,rx
1770267702.632086,128,EngineData,RPM,3020,rpm,0,False,rx
1770267702.642469,256,ChassisData,SPEED,108,kmph,0,False,rx
1770267702.653078,128,EngineData,RPM,3030,rpm,0,False,rx
1770267702.663697,256,ChassisData,SPEED,109,kmph,0,False,rx
1770267702.6744,128,EngineData,RPM,3040,rpm,0,False,rx
1770267702.685223,256,ChassisData,SPEED,110,kmph,0,False,rx
1770267702.695848,128,EngineData,RPM,3050,rpm,0,False,rx
1770267702.706275,256,ChassisData,SPEED,111,kmph,0,False,rx
1770267702.716671,128,EngineData,RPM,3060,rpm,0,False,rx
1770267702.727322,256,ChassisData,SPEED,112,kmph,0,False,rx
1770267702.73839,128,EngineData,RPM,3070,rpm,0,False,rx
1770267702.749179,256,ChassisData,SPEED,113,kmph,0,False,rx
1770267702.759731,128,EngineData,RPM,3080,rpm,0,False,rx
1770267702.770355,256,ChassisData,SPEED,114,kmph,0,False,rx
1770267702.780923,128,EngineData,RPM,3090,rpm,0,False,rx
1770267702.79148,256,ChassisData,SPEED,115,kmph,0,False,rx
1770267702.80182,128,EngineData,RPM,3100,rpm,0,False,rx
1770267702.812521,256,ChassisData,SPEED,116,kmph,0,False,rx
1770267702.823159,128,EngineData,RPM,3110,rpm,0,False,rx
1770267702.83359,256,ChassisData,SPEED,117,kmph,0,False,rx
1770267702.844194,128,EngineData,RPM,3120,rpm,0,False,rx
1770267702.854951,256,ChassisData,SPEED,118,kmph,0,False,rx
1770267702.865483,128,EngineData,RPM,3130,rpm,0,False,rx
1770267702.876223,256,ChassisData,SPEED,119,kmph,0,False,rx
1770267702.886563,128,EngineData,RPM,3140,rpm,0,False,rx
1770267702.897049,256,ChassisData,SPEED,120,kmph,0,False,rx
1770267702.907484,128,EngineData,RPM,3150,rpm,0,False,rx
1770267702.9183,256,ChassisData,SPEED,50,kmph,0,False,rx
1770267702.929013,128,EngineData,RPM,3160,rpm,0,False,rx
1770267702.939486,256,ChassisData,SPEED,51,kmph,0,False,rx
1770267702.950202,128,EngineData,RPM,3170,rpm,0,False,rx
1770267702.960717,256,ChassisData,SPEED,52,kmph,0,False,rx
1770267702.971143,128,EngineData,RPM,3180,rpm,0,False,rx
1770267702.981836,256,ChassisData,SPEED,53,kmph,0,False,rx
1770267702.992225,128,EngineData,RPM,3190,rpm,0,False,rx
1770267703.002809,256,ChassisData,SPEED,54,kmph,0,False,rx
1770267703.013395,128,EngineData,RPM,3200,rpm,0,False,rx
1770267703.023891,256,ChassisData,SPEED,55,kmph,0,False,rx
1770267703.034473,128,EngineData,RPM,3210,rpm,0,False,rx
1770267703.045051,256,ChassisData,SPEED,56,kmph,0,False,rx
1770267703.055842,128,EngineData,RPM,3220,rpm,0,False,rx
1770267703.067244,256,ChassisData,SPEED,57,kmph,0,False,rx
1770267703.080156,128,EngineData,RPM,3230,rpm,0,False,rx
1770267703.090684,256,ChassisData,SPEED,58,kmph,0,False,rx
1770267703.112879,128,EngineData,RPM,3240,rpm,0,False,rx
1770267703.123575,256,ChassisData,SPEED,59,kmph,0,False,rx
1770267703.13419,128,EngineData,RPM,3250,rpm,0,False,rx
1770267703.145014,256,ChassisData,SPEED,60,kmph,0,False,rx
1770267703.15537,128,EngineData,RPM,3260,rpm,0,False,rx
1770267703.165672,256,ChassisData,SPEED,61,kmph,0,False,rx
1770267703.176357,128,EngineData,RPM,3270,rpm,0,False,rx
1770267703.187058,256,ChassisData,SPEED,62,kmph,0,False,rx
1770267703.197377,128,EngineData,RPM,3280,rpm,0,False,rx
1770267703.208235,256,ChassisData,SPEED,63,kmph,0,False,rx
1770267703.218648,128,EngineData,RPM,3290,rpm,0,False,rx
1770267703.229074,256,ChassisData,SPEED,64,kmph,0,False,rx
1770267703.239658,128,EngineData,RPM,3300,rpm,0,False,rx
1770267703.250124,256,ChassisData,SPEED,65,kmph,0,False,rx
1770267703.260808,128,EngineData,RPM,3310,rpm,0,False,rx
1770267703.271214,256,ChassisData,SPEED,66,kmph,0,False,rx
1770267703.281511,128,EngineData,RPM,3320,rpm,0,False,rx
1770267703.291966,256,ChassisData,SPEED,67,kmph,0,False,rx
1770267703.302787,128,EngineData,RPM,3330,rpm,0,False,rx
1770267703.313417,256,ChassisData,SPEED,68,kmph,0,False,rx
1770267703.324202,128,EngineData,RPM,3340,rpm,0,False,rx
1770267703.334805,256,ChassisData,SPEED,69,kmph,0,False,rx
1770267703.345431,128,EngineData,RPM,3350,rpm,0,False,rx
1770267703.355932,256,ChassisData,SPEED,70,kmph,0,False,rx
1770267703.366919,128,EngineData,RPM,3360,rpm,0,False,rx
1770267703.377281,256,ChassisData,SPEED,71,kmph,0,False,rx
1770267703.387932,128,EngineData,RPM,3370,rpm,0,False,rx
1770267703.398427,256,ChassisData,SPEED,72,kmph,0,False,rx
1770267703.409113,128,EngineData,RPM,3380,rpm,0,False,rx
1770267703.419715,256,ChassisData,SPEED,73,kmph,0,False,rx
1770267703.43013,128,EngineData,RPM,3390,rpm,0,False,rx
1770267703.440781,256,ChassisData,SPEED,74,kmph,0,False,rx
1770267703.451822,128,EngineData,RPM,3400,rpm,0,False,rx
1770267703.462047,256,ChassisData,SPEED,75,kmph,0,False,rx
1770267703.4724,128,EngineData,RPM,3410,rpm,0,False,rx
1770267703.482854,256,ChassisData,SPEED,76,kmph,0,False,rx
1770267703.493403,128,EngineData,RPM,3420,rpm,0,False,rx
1770267703.503887,256,ChassisData,SPEED,77,kmph,0,False,rx
1770267703.514344,128,EngineData,RPM,3430,rpm,0,False,rx
1770267703.524572,256,ChassisData,SPEED,78,kmph,0,False,rx
1770267703.535423,128,EngineData,RPM,3440,rpm,0,False,rx
1770267703.546142,256,ChassisData,SPEED,79,kmph,0,False,rx
1770267703.556967,128,EngineData,RPM,3450,rpm,0,False,rx
1770267703.567475,256,ChassisData,SPEED,80,kmph,0,False,rx
1770267703.578427,128,EngineData,RPM,3460,rpm,0,False,rx
1770267703.588915,256,ChassisData,SPEED,81,kmph,0,False,rx
1770267703.59983,128,EngineData,RPM,3470,rpm,0,False,rx
1770267703.610261,256,ChassisData,SPEED,82,kmph,0,False,rx
1770267703.620729,128,EngineData,RPM,3480,rpm,0,False,rx
1770267703.631258,256,ChassisData,SPEED,83,kmph,0,False,rx
1770267703.641875,128,EngineData,RPM,3490,rpm,0,False,rx
1770267703.652447,256,ChassisData,SPEED,84,kmph,0,False,rx
1770267703.6627,128,EngineData,RPM,3500,rpm,0,False,rx
1770267703.673106,256,ChassisData,SPEED,85,kmph,0,False,rx
1770267703.683642,128,EngineData,RPM,3510,rpm,0,False,rx
1770267703.69421,256,ChassisData,SPEED,86,kmph,0,False,rx
1770267703.704845,128,EngineData,RPM,3520,rpm,0,False,rx
1770267703.715391,256,ChassisData,SPEED,87,kmph,0,False,rx
1770267703.725759,128,EngineData,RPM,3530,rpm,0,False,rx
1770267703.736088,256,ChassisData,SPEED,88,kmph,0,False,rx
1770267703.746914,128,EngineData,RPM,3540,rpm,0,False,rx
1770267703.757515,256,ChassisData,SPEED,89,kmph,0,False,rx
1770267703.767852,128,EngineData,RPM,3550,rpm,0,False,rx
1770267703.778474,256,ChassisData,SPEED,90,kmph,0,False,rx
1770267703.788893,128,EngineData,RPM,3560,rpm,0,False,rx
1770267703.799378,256,ChassisData,SPEED,91,kmph,0,False,rx
1770267703.809631,128,EngineData,RPM,3570,rpm,0,False,rx
1770267703.819893,256,ChassisData,SPEED,92,kmph,0,False,rx
1770267703.83046,128,EngineData,RPM,3580,rpm,0,False,rx
1770267703.841154,256,ChassisData,SPEED,93,kmph,0,False,rx
1770267703.851698,128,EngineData,RPM,3590,rpm,0,False,rx
1770267703.862331,256,ChassisData,SPEED,94,kmph,0,False,rx
1770267703.872827,128,EngineData,RPM,3600,rpm,0,False,rx
1770267703.883486,256,ChassisData,SPEED,95,kmph,0,False,rx
1770267703.893798,128,EngineData,RPM,3610,rpm,0,False,rx
1770267703.904135,256,ChassisData,SPEED,96,kmph,0,False,rx
1770267703.91449,128,EngineData,RPM,3620,rpm,0,False,rx
1770267703.925178,256,ChassisData,SPEED,97,kmph,0,False,rx
1770267703.935765,128,EngineData,RPM,3630,rpm,0,False,rx
1770267703.946475,256,ChassisData,SPEED,98,kmph,0,False,rx
1770267703.957132,128,EngineData,RPM,3640,rpm,0,False,rx
1770267703.967444,256,ChassisData,SPEED,99,kmph,0,False,rx
1770267703.97791,128,EngineData,RPM,3650,rpm,0,False,rx
1770267703.988257,256,ChassisData,SPEED,100,kmph,0,False,rx
1770267703.999182,128,EngineData,RPM,3660,rpm,0,False,rx
1770267704.009763,256,ChassisData,SPEED,101,kmph,0,False,rx
1770267704.020025,128,EngineData,RPM,3670,rpm,0,False,rx
1770267704.030371,256,ChassisData,SPEED,102,kmph,0,False,rx
1770267704.040836,128,EngineData,RPM,3680,rpm,0,False,rx
1770267704.051404,256,ChassisData,SPEED,103,kmph,0,False,rx
1770267704.062106,128,EngineData,RPM,3690,rpm,0,False,rx
1770267704.072667,256,ChassisData,SPEED,104,kmph,0,False,rx
1770267704.083168,128,EngineData,RPM,3700,rpm,0,False,rx
1770267704.093663,256,ChassisData,SPEED,105,kmph,0,False,rx
1770267704.104592,128,EngineData,RPM,3710,rpm,0,False,rx
1770267704.114852,256,ChassisData,SPEED,106,kmph,0,False,rx
1770267704.125273,128,EngineData,RPM,3720,rpm,0,False,rx
1770267704.135729,256,ChassisData,SPEED,107,kmph,0,False,rx
1770267704.146546,128,EngineData,RPM,3730,rpm,0,False,rx
1770267704.157165,256,ChassisData,SPEED,108,kmph,0,False,rx
1770267704.168562,128,EngineData,RPM,3740,rpm,0,False,rx
1770267704.179096,256,ChassisData,SPEED,109,kmph,0,False,rx
1770267704.189569,128,EngineData,RPM,3750,rpm,0,False,rx
1770267704.199989,256,ChassisData,SPEED,110,kmph,0,False,rx
1770267704.210704,128,EngineData,RPM,3760,rpm,0,False,rx
1770267704.221013,256,ChassisData,SPEED,111,kmph,0,False,rx
1770267704.231551,128,EngineData,RPM,3770,rpm,0,False,rx
1770267704.241958,256,ChassisData,SPEED,112,kmph,0,False,rx
1770267704.252504,128,EngineData,RPM,3780,rpm,0,False,rx
1770267704.263169,256,ChassisData,SPEED,113,kmph,0,False,rx
1770267704.273833,128,EngineData,RPM,3790,rpm,0,False,rx
1770267704.284383,256,ChassisData,SPEED,114,kmph,0,False,rx
1770267704.294965,128,EngineData,RPM,3800,rpm,0,False,rx
